alpha,feature,v3_abs_z_median,tally_abs_z_median,v3_abs_z_q95,tally_abs_z_q95,v3_abs_z_q99,tally_abs_z_q99,v3_abs_z_q999,tally_abs_z_q999,v3_abs_z_max,tally_abs_z_max,v3_fraction_abs_z_gt_5,tally_fraction_abs_z_gt_5,v3_fraction_abs_z_gt_10,tally_fraction_abs_z_gt_10,v3_fraction_abs_z_gt_50,tally_fraction_abs_z_gt_50,v3_fraction_abs_z_gt_100,tally_fraction_abs_z_gt_100,v3_raw_min,v3_raw_max,tally_raw_min,tally_raw_max,q99_inflation
0.0,baseline_entropy_norm,0.8124228474436983,0.8181690841893001,1.848028381065415,4.720160165193093,2.6093747490242998,6.924369103448635,3.5792031868629692,8.439428369384535,3.7306083687975335,8.809838598484044,0.0,0.04125,0.0,0.0,0.0,0.0,0.0,0.0,3.427414017772706e-05,0.4546052114954366,5.264832904613732e-05,0.9613619269289164,2.6536506900877876
0.0,geom_up_down_logratio,0.6826468377184693,0.6966377094692533,1.836897508322797,5.196277299567432,2.104298048547775,5.77112630426066,2.329402639449159,5.889381514991096,2.4278867644837945,6.050856154056877,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-8.874999349225185,11.562499775783564,-26.086811841762916,26.932757885037457,2.7425422497733654
0.0,geom_up_mass,0.4863044575381804,0.4851583989478485,2.304466760950326,3.6913145192149037,3.5638206700194193,4.855660634528589,3.836188218489957,5.741653572743629,3.840175187456836,6.625532867549837,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,2.145463503221059e-06,0.500735801389304,0.0,0.822869513034531,1.3624873651402802
0.0,baseline_top1_prob,0.6609904746134896,0.6653202861773486,2.257736502450344,3.6979581241464254,2.8738814308081135,4.809569553602101,3.090018303073903,5.4290019810237045,3.3940568955526422,5.629970109513579,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.4260341815311709,0.9999933516538004,0.1101460002122513,0.9999894027136038,1.6735448797718884
0.0,geom_down_mass,0.39941015238915495,0.40307104869187943,3.013356819083541,3.4292912538594256,4.295528070187809,4.574391319946213,4.608140304482574,7.01785042380444,4.636559361415606,8.812319166717806,0.0,0.00425,0.0,0.0,0.0,0.0,0.0,0.0,3.089483229510144e-06,0.4730580450092341,0.0,0.8650168309559025,1.0649194336996024
0.0,geom_p_down1,0.39660886361354275,0.3970794741098887,3.030749483152736,2.987870434332263,4.29459507724548,4.238013762706238,4.628880154984079,4.632428033586782,4.631651855387976,4.633302023122132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999045104268725e-06,0.4686231646650945,0.0,0.4687769382945365,0.9868249943190174
0.0,geom_down_boundary_gap,0.6221272303067016,0.6251781373930929,2.4414366710516444,3.473466492433763,3.581909343921405,3.93625165133012,3.8777738476273833,4.068015714675668,3.8857875851744366,4.088345971268851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553328025759382,0.999990189857896,0.0129424961928573,0.9999846176469208,1.0989255375792646
0.0,baseline_numprob_12,0.049522951422816236,0.049413092425268895,0.04956261874122965,0.11184032508182078,0.16029232455637812,3.9355701237462357,34.54591563023495,20.83994924372658,60.23389024615755,59.168410309117874,0.0065,0.00825,0.0025,0.00425,0.0005,0.00025,0.0,0.0,2.2159300887307458e-08,0.3860069037054376,2.5089637531832987e-08,0.3791844251485795,24.552455238350866
0.0,geom_signed_tail_mass,0.12794381330857235,0.26708980456900855,2.526354153766797,2.9060499175509547,3.074352201308491,3.6921960346026728,3.1172220824985892,4.833329950322969,3.119792322403301,5.656367844075151,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,-0.4686890474362431,0.5001623694771176,-0.8650168309559025,0.822869513034531,1.200967160831481
0.0,geom_p_up1,0.4898920919316927,0.48656450613166036,2.3580351281414735,2.792977179973261,3.640927173569576,3.6662822675434823,3.9519488253705393,3.951332799613729,3.9528541574281824,3.955039130975306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.475893414618525e-07,0.4997410787630058,0.0,0.4999866900025808,1.0069639113237305
0.0,geom_up_boundary_gap,0.6230643771717812,0.6281779700590401,2.2785824775041994,3.2164446697166325,3.3248061622345886,3.584529050731304,3.584529050731304,3.584529050731304,3.584529050731304,3.584529050731304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999923430729232,0.0,0.9999851799070776,1.0781167008909411
0.0,baseline_conditional_margin,0.6598643569137679,0.6631633833875845,2.3144442321356395,2.7872835898887898,2.7749292193614137,2.9898148696894853,2.9898148696894853,2.9898148696894853,2.9898148696894853,2.9898148696894853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999990189857896,0.0,0.9999846176469208,1.0774382455695375
0.0,baseline_numprob_1,0.3376056580922535,0.3381869251751067,2.9843878457026474,2.983907670496503,2.98440369204039,2.984229485923103,2.984411351436065,2.984356614027684,2.9844114237242616,2.984382113225046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8734580629402007e-06,0.9999933516538004,2.993032226509071e-07,0.9999845301802814,0.9999416278304603
0.0,baseline_numprob_3,0.35311986559169084,0.3523516293264128,3.052271437419865,2.038002044922601,3.0529390848450677,2.983171050205412,3.053097383982726,3.052412370808514,3.053120070563834,3.053173687408264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1919007022536313e-07,0.9999383734419568,1.6092920244884937e-07,0.9999541131751108,0.977147256233521
0.0,geom_local_asymmetry,0.12633040638633458,0.18833117803017918,2.5268091120480003,2.4940055935083296,3.113467469308468,2.9651529160272907,3.1620742201173546,3.166355724983607,3.1655950741601684,3.167769243773571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4684213087325741,0.4997337129796898,-0.4687556558544636,0.4999819319581163,0.9523635449079955
0.0,geom_top2_prob,0.6540707174589808,0.6550490695536235,2.3604821198231365,2.346940325174814,2.8594304526848107,2.86087228434378,3.0944090548035548,3.0938887504079857,3.0951737115469347,3.0970191722735376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.089483229510144e-06,0.4997410787630058,4.785066682869565e-06,0.4999866900025808,1.0005042373583926
